,company,area,location,waste_generated,quality_grade
6170,Reliance Industries,0.22989934136945445,2,-0.71875,1
504,Tata Group,0.5937616503044613,0,0.53125,2
1220,Tata Group,0.4341990804026345,1,-0.28125,2
2236,Adani Group,0.02559960233627439,4,-0.59375,2
7597,Infosys,0.9104013918230397,0,0.90625,0
6655,Infosys,0.7632658133465888,2,0.09375,1
3618,Reliance Industries,0.8124766993910775,0,0.25,2
9553,Infosys,0.8790853734310924,1,0.78125,0
1204,Reliance Industries,0.44811731079905553,4,0.5625,2
4918,Satya Papers,-0.5112464272399652,0,-1.28125,2
8486,Reliance Industries,0.508263949297875,3,-0.21875,1
4759,Tata Group,-0.7314527152976265,3,-0.6875,1
1027,Tata Group,0.23238473965452963,0,0.46875,1
1941,Satya Papers,-0.4605443022244315,1,0.125,1
5692,Adani Group,0.2661861563315521,2,0.0,2
5546,Tata Group,0.8149620976761526,0,-0.125,2
6259,Reliance Industries,0.6638498819435814,4,0.34375,2
8017,Reliance Industries,-0.1369454455076426,2,-0.5,1
9094,Adani Group,-0.4327078414315894,3,-1.0,1
6365,Tata Group,0.5505157201441531,2,-0.15625,2
5364,Reliance Industries,-0.18516217223810116,4,-0.78125,1
5169,Tata Group,0.101652789859575,2,-0.34375,2
9190,Adani Group,-0.766248291288679,1,-0.0625,2
94,Infosys,-0.9034422766248291,4,0.375,1
9508,Infosys,0.5266558966074314,0,0.28125,1
3150,Infosys,0.6887038647943333,2,0.09375,2
3718,Infosys,-0.6409842177208898,3,-0.8125,1
9514,Tata Group,0.4640238598235367,0,-0.28125,1
2584,Infosys,-0.9650801540946937,0,-0.28125,2
6242,Adani Group,0.5321237728345968,3,0.59375,2
8526,Tata Group,-0.5579719149993787,4,0.28125,2
9025,Tata Group,0.7304585559835963,0,1.0,0
8996,Adani Group,-0.28457810364110847,2,-1.25,2
8710,Satya Papers,-0.19858332297750714,4,-0.28125,2
2972,Adani Group,-0.9233254629054306,1,-0.03125,1
9944,Reliance Industries,0.9596122778675282,4,1.125,0
2952,Satya Papers,0.522182179694296,3,0.0625,1
6697,Infosys,0.8875357276003479,1,-0.6875,2
9453,Infosys,-0.4461289921709954,2,-0.40625,1
609,Reliance Industries,0.8432956381260097,1,1.03125,0
2715,Satya Papers,0.7692307692307693,4,0.84375,0
9163,Reliance Industries,0.1856592518951162,1,-0.0625,2
4489,Satya Papers,0.23387597862557474,4,0.59375,1
6584,Satya Papers,0.7811606809991302,2,1.71875,0
3925,Tata Group,0.5614514725984839,4,-0.8125,2
4767,Infosys,0.4461289921709954,1,1.09375,0
5378,Infosys,0.5743755436808748,2,1.09375,0
9226,Satya Papers,-0.04697402758792096,1,0.25,1
4025,Reliance Industries,0.6042003231017771,4,0.25,1
4092,Tata Group,0.3646079284205294,2,1.1875,2
9792,Satya Papers,0.44364359388592023,3,1.25,0
8192,Tata Group,0.9944078538585809,3,-0.34375,1
4890,Adani Group,-0.31937367963216107,4,0.375,2
3990,Satya Papers,0.2875605815831987,4,0.0625,1
6700,Adani Group,-0.029576239592394683,1,-0.9375,1
5211,Tata Group,-0.9794954641481297,4,-1.0,2
6899,Tata Group,-0.20852491611780788,4,0.6875,0
2940,Reliance Industries,0.0772958866658382,2,0.15625,1
9243,Tata Group,0.2830868646700634,0,0.53125,2
5668,Satya Papers,-0.6454579346340251,2,-0.25,0
2303,Adani Group,0.08773455946315398,4,0.4375,2
1842,Satya Papers,-0.6693177581707469,2,-1.125,2
8373,Adani Group,0.48191872747607806,0,0.78125,0
5836,Adani Group,0.8910152851994532,1,1.40625,0
2193,Tata Group,-0.8870386479433329,0,0.0,1
8471,Tata Group,-0.6320367838946191,3,0.6875,0
176,Infosys,-0.2900459798682739,3,-1.3125,2
4452,Satya Papers,0.142413321734808,4,-0.53125,1
9573,Reliance Industries,0.23834969553871008,0,-0.5,2
3628,Adani Group,-0.2562445631912514,4,-0.53125,2
4957,Satya Papers,-0.7851373182552503,1,-0.6875,2
9966,Infosys,0.9486765254131975,3,1.46875,0
364,Adani Group,-0.27165403255871756,1,1.0625,0
5189,Infosys,-0.901453957996769,0,-0.28125,1
5208,Adani Group,0.6668323598856717,0,0.46875,1
8750,Satya Papers,0.05443022244314651,4,-0.84375,1
9320,Reliance Industries,-0.16179942835839442,4,-0.0625,2
4279,Reliance Industries,-0.8920094445134833,1,0.40625,1
2613,Infosys,0.71306076798807,2,0.5,1
6760,Reliance Industries,0.8636759040636262,0,0.53125,2
730,Infosys,0.4257487262333789,2,-0.78125,0
936,Tata Group,0.1598111097303343,1,-0.4375,1
8249,Adani Group,0.3467130607679881,0,1.125,0
7433,Satya Papers,-0.19063004846526657,0,-0.875,2
9251,Satya Papers,-0.1682614638995899,1,0.625,0
3149,Satya Papers,0.9556356406114079,3,2.03125,0
5058,Satya Papers,0.4744625326208525,1,0.71875,0
5818,Tata Group,-0.5773580216229651,3,-0.40625,2
2393,Infosys,0.8761028954890021,3,-0.03125,2
2285,Tata Group,-0.6365105008077544,3,-0.28125,2
2935,Reliance Industries,-0.4486143904560706,4,-0.15625,2
6523,Satya Papers,-0.5803404995650553,2,0.09375,2
4506,Adani Group,0.3258357151733565,0,-0.40625,2
1981,Infosys,-0.8800795327451224,1,-0.3125,2
2668,Satya Papers,0.8994656393687088,1,0.1875,1
847,Satya Papers,0.2398409345097552,0,-1.125,2
7410,Reliance Industries,-0.4207779296632285,4,0.53125,2
3018,Adani Group,-0.8134708587051075,4,-0.53125,2
6926,Satya Papers,-0.3342860693426122,3,0.3125,1
4704,Reliance Industries,-0.8761028954890021,2,-0.65625,2
2229,Satya Papers,0.9054305952528893,2,0.1875,1
7054,Adani Group,0.47943332919100284,0,0.59375,2
4469,Adani Group,0.8855474089722878,1,0.375,2
1600,Reliance Industries,-0.2318876599975146,0,-0.4375,1
9384,Adani Group,-0.6022120044737169,4,0.1875,2
7805,Satya Papers,-0.05492730210016155,0,-0.75,2
7836,Infosys,-0.7761898844289797,4,0.125,2
1948,Infosys,-0.49384863924443895,0,-0.6875,2
2740,Reliance Industries,0.3631166894494843,4,-0.125,2
4906,Satya Papers,0.12998633030943207,3,0.34375,2
437,Reliance Industries,-0.22840810239840934,0,0.34375,2
8959,Reliance Industries,-0.26519199701752205,2,0.15625,1
3692,Reliance Industries,0.7553125388343482,3,1.375,0
3673,Infosys,0.2169752702870635,2,0.25,1
3433,Infosys,-0.291040139182304,1,0.40625,2
3959,Tata Group,-0.508263949297875,2,-0.59375,1
8241,Adani Group,0.995899092829626,0,0.90625,0
7583,Infosys,0.7359264322107618,4,-0.0625,2
1142,Adani Group,0.14887535727600348,3,0.34375,2
7308,Tata Group,0.042997390331800674,1,-0.25,1
1148,Infosys,0.28507518329812354,1,-0.3125,2
2642,Infosys,-0.18267677395302598,2,-0.5625,1
3998,Tata Group,-0.7771840437430099,2,-1.21875,2
1938,Adani Group,-0.2994904933515596,4,0.15625,1
3280,Reliance Industries,-0.0772958866658382,2,0.03125,1
8310,Adani Group,-0.008201814340748105,0,0.21875,2
6985,Infosys,0.25276500559214615,4,0.59375,1
1115,Infosys,-0.6275630669814838,2,-0.625,1
4617,Reliance Industries,-0.5331179321486268,2,-0.84375,1
3298,Adani Group,-0.5649310301975892,2,-0.21875,2
7022,Tata Group,-0.9069218342239344,3,-0.71875,1
1550,Infosys,0.21448987200198832,3,0.78125,0
3297,Reliance Industries,-0.6623586429725363,4,-1.15625,2
9620,Satya Papers,-0.3144028830620107,4,-0.25,1
3046,Tata Group,-0.6772710326829875,0,-1.40625,2
4532,Tata Group,-0.7369205915247918,0,-1.25,2
697,Infosys,0.13943084379271778,3,-1.1875,2
5550,Tata Group,0.7195228035292656,1,0.5625,1
9411,Satya Papers,0.12849509133838696,2,0.25,0
7393,Adani Group,0.9640859947806636,2,0.125,2
4787,Satya Papers,0.08425500186404872,2,-0.09375,1
7781,Infosys,0.8582080278364608,2,1.0,0
2932,Adani Group,0.29253137815334906,2,-0.78125,2
2248,Tata Group,-0.27761898844289795,2,0.375,2
3891,Infosys,0.06089225798434199,2,-0.5625,0
6274,Adani Group,0.31291164409096556,2,1.09375,0
5970,Satya Papers,0.522182179694296,1,-0.59375,2
2980,Infosys,-0.057412700385236735,3,-0.75,2
1540,Adani Group,0.8055175841928669,1,0.5625,2
928,Satya Papers,-0.8308686467006338,2,-1.15625,2
332,Tata Group,0.359140052193364,3,-0.625,1
8823,Satya Papers,0.8189387349322729,3,0.0625,1
446,Satya Papers,0.37902323847396546,2,-0.15625,2
3162,Infosys,-0.2994904933515596,0,-1.5625,2
5275,Satya Papers,0.31788244066111593,1,0.3125,2
7296,Satya Papers,-0.31390580340499563,4,-0.28125,1
3277,Tata Group,-0.7901081148254008,0,-0.6875,2
1637,Reliance Industries,0.2632036783894619,2,0.59375,2
4192,Adani Group,-0.6966571393065739,1,-0.75,1
6485,Infosys,-0.09469367466136448,4,-0.53125,2
6359,Reliance Industries,-0.8954890021125885,1,-0.21875,2
9758,Infosys,0.14688703864794334,0,-1.21875,2
9652,Reliance Industries,-0.37256120293276995,1,0.34375,2
7839,Adani Group,0.12103889648316142,2,-0.21875,2
1639,Adani Group,-0.47098297502174724,3,-0.03125,1
5600,Infosys,0.8870386479433329,3,0.46875,2
2011,Adani Group,-0.0867404001491239,0,-0.84375,2
7460,Reliance Industries,-0.657387846402386,3,-0.75,1
2655,Tata Group,0.025102522679259352,3,1.9375,1
6980,Adani Group,0.1260096930533118,1,0.34375,1
5839,Reliance Industries,-0.819932894246303,3,0.0,2
3242,Infosys,0.40884801789486763,2,0.5,2
2462,Adani Group,-0.603703243444762,1,-0.875,2
9441,Satya Papers,-0.44264943457189015,0,-0.125,2
7646,Satya Papers,-0.21647819063004847,1,-0.59375,2
9463,Satya Papers,-0.6703119174847769,4,-0.75,1
5090,Tata Group,-0.413818814465018,4,-0.0625,2
2702,Tata Group,-0.6370075804647695,3,0.8125,0
9315,Infosys,0.5843171368211756,0,0.5625,2
4574,Adani Group,-0.155834472474214,4,-0.25,2
1932,Adani Group,0.31639120169007084,2,1.1875,0
1167,Tata Group,0.7100782900459799,1,0.84375,0
1436,Adani Group,0.4332049210886044,4,0.25,2
6879,Reliance Industries,0.07033677146762769,1,-0.625,2
2882,Adani Group,0.5341120914626569,3,0.21875,0
6177,Adani Group,-0.9546414812973779,1,0.59375,2
3742,Tata Group,-0.7682366099167391,4,-0.25,1
9724,Infosys,0.8711320989188518,3,0.375,2
1466,Tata Group,-0.5937616503044613,0,-0.4375,1
7661,Satya Papers,0.7404001491238971,4,-0.78125,2
6440,Reliance Industries,-0.21647819063004847,4,0.75,0
8042,Infosys,-0.2994904933515596,3,-0.21875,2
8054,Adani Group,-0.8507518329812352,1,-1.28125,2
458,Satya Papers,0.5405741270038523,0,-0.09375,1
6388,Tata Group,0.1881446501801914,2,1.25,1
8052,Tata Group,0.738908910152852,0,1.0625,0
3295,Tata Group,-0.9268050205045358,1,-1.5,2
5794,Infosys,-0.06536597489747732,1,-0.0625,1
7102,Reliance Industries,-0.9034422766248291,1,0.21875,2
684,Infosys,0.9670684727227539,3,0.0625,2
3070,Tata Group,-0.06387473592643221,3,-0.03125,1
385,Tata Group,-0.9342612153597614,0,-1.03125,2
1828,Tata Group,0.22840810239840934,1,-0.53125,2
5238,Adani Group,0.7846402385982354,1,0.90625,0
3113,Tata Group,0.8944948427985585,1,1.15625,0
2562,Satya Papers,0.5853112961352057,3,0.96875,1
481,Infosys,0.0976761526034547,2,0.375,1
6509,Adani Group,-0.07928420529389835,0,-0.4375,2
5509,Reliance Industries,0.8592021871504909,3,0.59375,1
3569,Tata Group,0.10463526780166521,3,-1.0625,2
1743,Infosys,0.20007456194855225,4,-0.3125,1
3151,Infosys,0.22840810239840934,0,0.125,2
150,Tata Group,-0.08524916117807879,4,-0.6875,2
1078,Reliance Industries,-0.2661861563315521,0,0.625,0
3260,Satya Papers,0.752827140549273,0,-0.375,1
4417,Reliance Industries,0.47148005467876225,0,0.25,2
1990,Satya Papers,-0.2537591649061762,3,-0.9375,2
8518,Reliance Industries,-0.12551261339629677,2,-0.03125,1
840,Reliance Industries,0.029079159935379646,1,0.25,1
175,Reliance Industries,-0.13793960482167267,0,-0.46875,1
7590,Tata Group,-0.3974151857835218,3,-0.46875,2
6702,Adani Group,-0.27761898844289795,3,-0.09375,1
5603,Adani Group,0.345718901453958,0,0.3125,2
7783,Satya Papers,-0.20504535851870262,4,-0.9375,1
3218,Tata Group,-0.06983969181061266,2,-1.15625,2
871,Adani Group,0.84826643469616,1,-0.21875,1
5382,Infosys,-0.5530011184292283,1,-0.28125,2
4562,Satya Papers,0.46601217845159687,1,0.34375,1
9487,Adani Group,0.036038275133590154,4,0.3125,2
9471,Infosys,-0.04597986827389089,2,-0.4375,1
919,Adani Group,0.033552876848514976,1,-0.21875,1
2822,Satya Papers,-0.5067727103268299,1,-1.1875,2
3818,Tata Group,0.8318628060146639,3,0.25,1
6225,Reliance Industries,0.1503665962470486,3,0.4375,2
7083,Reliance Industries,-0.9312787374176712,0,-0.1875,2
8563,Satya Papers,0.22443146514228904,1,-0.25,2
3752,Tata Group,0.6091711196719274,0,0.90625,0
2190,Tata Group,0.06188641729837206,1,0.25,2
1238,Infosys,-0.9874487386603703,1,-1.0,2
368,Infosys,-0.09867031191748478,1,-0.65625,2
202,Adani Group,0.6563936870883559,0,0.125,2
2508,Adani Group,-0.7831489996271903,4,0.0,1
222,Tata Group,-0.7051074934758295,1,-0.5,2
5752,Infosys,0.09369951534733441,4,0.90625,0
486,Reliance Industries,0.6628557226295514,1,0.875,0
901,Satya Papers,-0.2661861563315521,1,-0.28125,1
3560,Reliance Industries,-0.16080526904436435,0,-0.1875,1
5568,Tata Group,-0.15633155213122904,2,-0.28125,1
1061,Reliance Industries,0.8805766124021375,2,1.03125,0
2572,Adani Group,-0.28408102398409346,1,0.0,1
5045,Infosys,0.13744252516465763,0,0.15625,2
9549,Reliance Industries,-0.7881197961973406,2,-0.96875,2
6664,Infosys,0.7846402385982354,2,1.28125,0
9596,Tata Group,-0.752827140549273,3,-0.1875,2
8229,Reliance Industries,-0.48589536473219835,1,0.375,1
8807,Reliance Industries,0.22592270411333415,3,0.78125,0
9323,Adani Group,0.8930036038275133,3,0.65625,0
5544,Tata Group,0.04945942587299615,3,0.4375,2
4557,Adani Group,-0.9635889151236485,0,-0.65625,2
9834,Satya Papers,-0.13744252516465763,1,0.25,1
9763,Reliance Industries,0.5380887287187772,1,0.34375,2
1675,Reliance Industries,-0.03305579719149994,1,-0.15625,2
5440,Adani Group,-0.30048465266558966,1,-1.125,2
6091,Satya Papers,-0.2537591649061762,0,0.40625,1
4246,Adani Group,-0.2577358021622965,0,-0.875,2
4615,Reliance Industries,0.09568783397539456,0,-0.59375,1
9413,Reliance Industries,0.5510127998011681,3,0.96875,2
5129,Adani Group,0.7756928047719647,1,1.5625,0
3238,Satya Papers,-0.28010438672797316,2,-0.0625,1
9523,Adani Group,0.1777059773828756,0,-0.5625,1
598,Tata Group,-0.101652789859575,2,-0.90625,1
2107,Tata Group,-0.07978128495091338,4,0.15625,2
230,Tata Group,-0.670808997141792,2,0.90625,0
2755,Reliance Industries,-0.8974773207406487,4,-0.625,1
6458,Reliance Industries,0.41183049583695786,3,1.0,0
1439,Reliance Industries,0.36361376910649934,3,-0.3125,1
3229,Adani Group,0.08176960357897353,3,-0.5,1
1531,Reliance Industries,-0.013669690567913508,1,-0.65625,1
3728,Reliance Industries,0.08226668323598857,2,0.84375,0
356,Infosys,-0.4605443022244315,2,0.0,2
2481,Satya Papers,0.3268298744873866,0,-0.1875,1
499,Reliance Industries,0.49434571890145396,1,0.21875,0
6822,Satya Papers,-0.6797564309680626,0,-0.125,1
7101,Reliance Industries,-0.45060270908413075,0,-0.59375,1
6271,Tata Group,0.3496955387100783,3,0.0,1
7309,Tata Group,0.002733938113582702,1,-0.34375,1
8393,Adani Group,-0.3337889896855971,3,1.09375,0
3760,Adani Group,0.14837827761898845,4,-0.625,2
2501,Adani Group,-0.5972412079035665,0,-1.21875,2
2442,Satya Papers,0.05790978004225177,4,-0.53125,1
3604,Satya Papers,0.8234124518454082,3,0.46875,2
2992,Reliance Industries,-0.4655150987945818,2,0.375,1
1871,Reliance Industries,-0.34074810488380763,3,-0.4375,1
4138,Reliance Industries,-0.6633528022865665,2,-0.28125,1
4944,Satya Papers,0.9789983844911146,1,0.21875,1
7694,Adani Group,-0.8234124518454082,2,-0.9375,1
8205,Tata Group,0.4252516465763639,4,-0.25,1
570,Reliance Industries,-0.6544053684602957,0,-0.875,1
6860,Tata Group,-0.9675655523797688,3,-0.25,1
2251,Tata Group,0.012178451596868398,3,-0.65625,0
7097,Infosys,-0.8442897974400397,2,-1.28125,2
6335,Satya Papers,-0.14141916242077793,3,0.46875,1
4045,Adani Group,-0.44662607182801045,3,0.40625,2
4893,Infosys,-0.6419783770349199,4,-1.09375,2
2295,Reliance Industries,0.23039642102646948,3,-0.15625,2
7526,Adani Group,-0.8413073194979496,4,0.0,1
906,Satya Papers,0.7473592643221076,3,0.1875,1
5845,Reliance Industries,0.7672424506027091,2,-0.21875,1
1728,Infosys,-0.05542438175717659,1,1.6875,0
5791,Adani Group,-0.2254256244563191,4,-0.21875,2
8083,Satya Papers,-0.9123897104510997,3,-0.34375,1
9673,Adani Group,0.20703367714676277,4,0.625,1
8299,Infosys,0.4759537715918976,3,1.375,0
9428,Tata Group,-0.6474462532620853,1,-0.21875,1
7370,Satya Papers,0.18864172983720642,3,0.15625,1
3474,Satya Papers,0.9387349322728967,1,0.3125,2
970,Satya Papers,0.6961600596495588,4,0.21875,2
6043,Infosys,0.21796942960109358,1,0.84375,0
509,Satya Papers,0.6404871380638747,0,0.9375,0
4393,Tata Group,0.048465266558966075,2,0.71875,0
1572,Adani Group,-0.42773704486143904,2,-0.53125,1
9885,Reliance Industries,-0.6906921834223935,3,0.0,0
9946,Adani Group,-0.5052814713557847,0,0.53125,2
6147,Infosys,0.9168634273642351,1,0.40625,2
70,Satya Papers,0.4759537715918976,0,-1.0625,2
438,Satya Papers,0.4207779296632285,0,0.0625,1
203,Satya Papers,0.9924195352305207,1,0.1875,2
5821,Satya Papers,-0.7746986454579347,3,-1.53125,2
6555,Infosys,0.4371815583447247,1,-0.25,2
678,Adani Group,-0.09916739157449982,4,-0.0625,2
1121,Tata Group,0.5296383745495216,1,0.6875,0
1440,Satya Papers,-0.42226916863427366,1,-0.78125,1
3498,Infosys,-0.23089350068348452,2,0.125,2
4338,Adani Group,-0.9168634273642351,3,-0.3125,2
2949,Adani Group,0.9735305082639493,3,1.3125,2
3847,Reliance Industries,-0.5385858083757922,0,-0.75,2
5775,Adani Group,-0.48291288679010813,4,-0.28125,1
3833,Adani Group,-0.4605443022244315,0,-1.0,2
1365,Reliance Industries,0.22592270411333415,1,0.28125,2
3600,Reliance Industries,0.7463651050080775,2,0.96875,0
2111,Reliance Industries,-0.8194358145892879,2,-1.0625,2
6254,Adani Group,0.9655772337517087,3,0.59375,1
7414,Reliance Industries,-0.9352553746737915,2,-0.5,2
5684,Infosys,-0.7364235118677768,1,-1.25,2
868,Adani Group,0.38697651298620606,1,1.3125,0
5498,Satya Papers,-0.32036783894619114,4,0.3125,2
8850,Adani Group,-0.03404995650553001,3,0.53125,1
3276,Infosys,0.9377407729588667,2,-0.3125,1
1052,Reliance Industries,-0.1304834099664471,1,0.5625,2
1385,Reliance Industries,-0.6966571393065739,0,0.03125,2
5164,Adani Group,0.28010438672797316,1,0.6875,0
8791,Tata Group,0.9770100658630545,1,0.71875,0
7760,Satya Papers,-0.5962470485895365,3,-0.1875,2
7067,Reliance Industries,-0.4580589039393563,0,-1.25,2
3801,Reliance Industries,-0.20156580091959736,1,0.21875,1
4248,Satya Papers,0.8303715670436187,4,0.5625,2
3299,Adani Group,-0.8765999751460172,4,0.4375,1
3306,Reliance Industries,0.9208400646203554,0,0.21875,2
3895,Reliance Industries,-0.5972412079035665,4,0.375,1
7962,Reliance Industries,0.5236734186653411,2,0.09375,2
4606,Adani Group,0.6141419162420778,1,0.625,1
8188,Adani Group,0.29352553746737914,0,-0.53125,2
2842,Infosys,0.044985708959860815,0,0.6875,0
8586,Satya Papers,0.16925562321361998,1,-0.25,1
3876,Satya Papers,0.9143780290791599,3,0.6875,0
1486,Infosys,-0.889026966571393,4,-0.65625,2
5357,Satya Papers,-0.06337765626941717,1,-0.875,2
7180,Reliance Industries,-0.14837827761898845,1,-0.4375,2
7223,Satya Papers,0.12054181682614638,2,-0.3125,2
8142,Tata Group,0.34074810488380763,1,-0.5,2
3215,Tata Group,0.11109730334286069,4,0.96875,0
2926,Satya Papers,-0.45507642599726605,0,0.84375,0
6149,Tata Group,0.7687336895737542,0,0.6875,0
4337,Infosys,-0.8567167888654157,1,-0.46875,0
1045,Infosys,0.12998633030943207,2,1.15625,0
9702,Adani Group,-0.6051944824158071,0,0.53125,1
6852,Infosys,-0.929290418789611,0,-0.6875,1
1058,Infosys,-0.0733192494097179,2,-0.6875,2
2369,Tata Group,-0.7299614763265814,4,-0.5625,0
5590,Reliance Industries,-0.13595128619361252,2,-1.0,2
6579,Reliance Industries,-0.900459798682739,4,-1.15625,2
5864,Tata Group,0.8661613023487014,4,0.71875,0
9643,Reliance Industries,-0.31937367963216107,0,-0.65625,2
9572,Adani Group,0.2517708462781161,3,-0.1875,1
8785,Satya Papers,-0.9074189138809494,3,-0.40625,1
9916,Tata Group,0.0380265937616503,3,1.09375,1
3723,Adani Group,-0.8885298869143781,3,-0.875,1
9092,Adani Group,-0.3258357151733565,2,0.25,1
667,Infosys,-0.3815086367590406,0,-1.71875,2
1556,Infosys,-0.6066857213868523,4,1.0,0
3721,Infosys,-0.44314651422890516,2,0.0625,2
5979,Infosys,0.3144028830620107,4,-1.6875,2
1253,Satya Papers,0.8348452839567541,2,0.9375,0
241,Satya Papers,0.6235864297253635,4,0.71875,0
3344,Tata Group,0.5370945694047471,4,0.0625,2
9802,Reliance Industries,-0.9531502423263328,3,-0.5,2
3269,Infosys,-0.684727227538213,2,0.125,1
5103,Reliance Industries,0.9456940474711072,1,0.4375,1
6983,Reliance Industries,0.9660743134087237,4,0.28125,1
2818,Adani Group,-0.40785385858083756,4,-0.25,1
6248,Satya Papers,-0.318379520318131,3,-0.6875,1
4184,Reliance Industries,-0.2129986330309432,2,-0.6875,1
7479,Satya Papers,0.02659376165030446,0,-0.75,2
5233,Reliance Industries,0.0529389834721014,2,1.15625,0
4127,Reliance Industries,-0.5703989064247545,2,-0.125,1
7936,Reliance Industries,-0.5534981980862433,2,-0.28125,1
9356,Satya Papers,0.7180315645582205,0,0.5,1
9969,Satya Papers,-0.91537218839319,2,-0.875,1
9102,Infosys,-0.1667702249285448,0,-0.6875,2
1312,Satya Papers,0.969056791350814,2,0.75,0
2376,Tata Group,0.10214986951659004,2,-0.625,1
3530,Tata Group,-0.38747359264322107,3,0.0,2
7404,Infosys,-0.49881943581458926,3,-0.5,2
8173,Reliance Industries,0.806014663849882,3,-0.4375,1
5004,Reliance Industries,-0.5907791723623711,2,0.09375,1
3680,Infosys,-0.5122405865539953,3,-0.59375,2
3982,Reliance Industries,0.24381757176587548,1,0.40625,2
1293,Reliance Industries,0.32484155585932645,3,-0.25,2
5407,Adani Group,-0.4605443022244315,4,-0.15625,1
6230,Satya Papers,0.44364359388592023,2,0.1875,2
